Lead_Source,Occupation,Study_Purpose,Course_Interested,Last_Engagement_Status,Call_Attempt_Count,Days_Since_Created,Converted,_bin
referral,student_y3_y4,pass_exam,toeic,rejected,2,5.0,0,2-3
facebook,student_y1_y2,pass_exam,toeic,positive_interaction,3,22.0,0,2-3
google_ads,student_y1_y2,study_abroad,communication_english,rejected,1,24.0,0,1
google_ads,parent_enrolling,pass_exam,ielts,busy_call_back,5,,0,4-5
facebook,parent_enrolling,hobby,communication_english,not_answering,7,5.0,0,6+
facebook,student_y1_y2,pass_exam,toeic,interested_need_time,2,1.0,1,2-3
facebook,working_professional,company_training,communication_english,busy_call_back,3,3.0,1,2-3
tiktok,student_y1_y2,pass_exam,toeic,busy_call_back,5,3.0,0,4-5
tiktok,working_professional,company_training,frontend,not_answering,3,12.0,1,2-3
tiktok,student_y1_y2,pass_exam,frontend,not_answering,6,2.0,0,6+
facebook,unemployed,hobby,communication_english,busy_call_back,3,0.0,0,2-3
facebook,parent_enrolling,pass_exam,kids_english,rejected,2,1.0,0,2-3
google_ads,student_y1_y2,hobby,communication_english,positive_interaction,3,19.0,0,2-3
google_ads,student_y3_y4,study_abroad,communication_english,positive_interaction,3,3.0,1,2-3
referral,student_y1_y2,pass_exam,frontend,not_answering,2,4.0,0,2-3
website_organic,student_y3_y4,hobby,communication_english,positive_interaction,4,15.0,0,4-5
referral,student_y1_y2,study_abroad,ielts,busy_call_back,3,3.0,1,2-3
website_organic,student_y3_y4,pass_exam,toeic,not_answering,2,4.0,0,2-3
referral,parent_enrolling,study_abroad,kids_english,busy_call_back,2,1.0,0,2-3
google_ads,student_y1_y2,hobby,toeic,not_answering,2,10.0,0,2-3
facebook,unemployed,career_advancement,communication_english,wrong_number,2,27.0,0,2-3
facebook,student_y1_y2,hobby,communication_english,positive_interaction,3,6.0,1,2-3
facebook,student_y3_y4,study_abroad,ielts,not_answering,2,23.0,0,2-3
facebook,student_y3_y4,study_abroad,ielts,interested_need_time,5,2.0,1,4-5
facebook,parent_enrolling,pass_exam,kids_english,busy_call_back,6,8.0,0,6+
referral,student_y1_y2,pass_exam,communication_english,not_answering,3,13.0,0,2-3
facebook,student_y1_y2,pass_exam,communication_english,interested_need_time,4,8.0,1,4-5
referral,working_professional,career_advancement,data_analysis,positive_interaction,6,9.0,1,6+
tiktok,working_professional,pass_exam,toeic,positive_interaction,1,10.0,1,1
google_ads,working_professional,company_training,communication_english,not_answering,1,4.0,0,1
tiktok,student_y1_y2,career_advancement,communication_english,interested_need_time,1,3.0,0,1
facebook,student_y3_y4,pass_exam,toeic,not_answering,2,12.0,0,2-3
google_ads,unemployed,hobby,backend_nodejs,not_answering,2,1.0,0,2-3
facebook,working_professional,company_training,toeic,not_answering,3,6.0,0,2-3
referral,working_professional,company_training,data_analysis,not_answering,3,0.0,1,2-3
facebook,student_y3_y4,pass_exam,communication_english,busy_call_back,1,6.0,1,1
facebook,student_y3_y4,study_abroad,communication_english,busy_call_back,2,3.0,1,2-3
tiktok,parent_enrolling,pass_exam,kids_english,positive_interaction,1,7.0,0,1
tiktok,working_professional,pass_exam,frontend,busy_call_back,3,4.0,0,2-3
google_ads,student_y1_y2,pass_exam,frontend,not_answering,2,13.0,0,2-3
google_ads,parent_enrolling,pass_exam,ielts,rejected,1,3.0,0,1
facebook,working_professional,career_advancement,toeic,wrong_number,1,10.0,0,1
tiktok,student_y3_y4,hobby,toeic,not_answering,4,20.0,0,4-5
facebook,student_y3_y4,career_advancement,toeic,busy_call_back,2,3.0,0,2-3
facebook,working_professional,career_advancement,ielts,not_answering,4,16.0,0,4-5
facebook,student_y3_y4,study_abroad,communication_english,rejected,5,30.0,0,4-5
facebook,,hobby,communication_english,busy_call_back,3,0.0,0,2-3
facebook,working_professional,career_advancement,toeic,not_answering,1,4.0,0,1
google_ads,student_y1_y2,study_abroad,ielts,positive_interaction,3,28.0,0,2-3
facebook,parent_enrolling,pass_exam,ielts,positive_interaction,1,37.0,0,1
facebook,student_y3_y4,pass_exam,communication_english,not_answering,5,7.0,1,4-5
google_ads,student_y3_y4,study_abroad,ielts,busy_call_back,4,0.0,0,4-5
facebook,working_professional,career_advancement,communication_english,busy_call_back,2,2.0,1,2-3
tiktok,working_professional,company_training,communication_english,not_answering,2,23.0,0,2-3
referral,student_y3_y4,career_advancement,ielts,not_answering,4,34.0,0,4-5
google_ads,working_professional,career_advancement,frontend,positive_interaction,3,0.0,1,2-3
referral,parent_enrolling,hobby,kids_english,positive_interaction,1,1.0,1,1
facebook,unemployed,study_abroad,communication_english,positive_interaction,4,14.0,1,4-5
facebook,,hobby,communication_english,positive_interaction,2,0.0,0,2-3
tiktok,student_y3_y4,career_advancement,ielts,interested_need_time,5,21.0,0,4-5
tiktok,student_y3_y4,hobby,backend_nodejs,busy_call_back,5,6.0,1,4-5
website_organic,working_professional,career_advancement,data_analysis,positive_interaction,2,1.0,1,2-3
facebook,student_y1_y2,pass_exam,toeic,not_answering,2,22.0,1,2-3
tiktok,working_professional,career_advancement,ielts,not_answering,2,17.0,0,2-3
facebook,student_y3_y4,study_abroad,ielts,not_answering,5,2.0,0,4-5
facebook,student_y3_y4,hobby,ielts,positive_interaction,1,6.0,0,1
facebook,student_y3_y4,pass_exam,toeic,interested_need_time,2,7.0,1,2-3
other,student_y3_y4,career_advancement,communication_english,busy_call_back,4,6.0,1,4-5
facebook,student_y3_y4,study_abroad,ielts,busy_call_back,1,10.0,0,1
website_organic,working_professional,career_advancement,data_analysis,positive_interaction,1,11.0,1,1
google_ads,working_professional,career_advancement,communication_english,not_answering,4,9.0,0,4-5
tiktok,student_y3_y4,pass_exam,communication_english,busy_call_back,3,31.0,0,2-3
tiktok,student_y1_y2,study_abroad,ielts,positive_interaction,3,4.0,0,2-3
website_organic,unemployed,career_advancement,toeic,positive_interaction,2,3.0,1,2-3
facebook,student_y1_y2,pass_exam,toeic,busy_call_back,3,0.0,0,2-3
facebook,student_y3_y4,pass_exam,communication_english,not_answering,3,2.0,0,2-3
google_ads,student_y3_y4,study_abroad,ielts,rejected,2,4.0,0,2-3
facebook,working_professional,hobby,data_analysis,busy_call_back,7,33.0,0,6+
facebook,unemployed,hobby,frontend,wrong_number,1,13.0,0,1
facebook,working_professional,pass_exam,ielts,positive_interaction,2,0.0,0,2-3
facebook,parent_enrolling,hobby,kids_english,wrong_number,5,10.0,1,4-5
facebook,unemployed,study_abroad,toeic,not_answering,2,,0,2-3
facebook,student_y1_y2,pass_exam,backend_nodejs,busy_call_back,6,27.0,0,6+
referral,student_y1_y2,career_advancement,communication_english,not_answering,2,7.0,0,2-3
facebook,student_y3_y4,study_abroad,ielts,not_answering,1,8.0,1,1
other,student_y3_y4,career_advancement,communication_english,not_answering,1,0.0,1,1
referral,working_professional,career_advancement,data_analysis,busy_call_back,2,4.0,1,2-3
facebook,student_y1_y2,pass_exam,toeic,busy_call_back,6,7.0,0,6+
tiktok,student_y1_y2,study_abroad,communication_english,interested_need_time,6,0.0,0,6+
google_ads,student_y3_y4,pass_exam,toeic,busy_call_back,3,15.0,1,2-3
tiktok,working_professional,career_advancement,data_analysis,not_answering,1,18.0,1,1
facebook,working_professional,pass_exam,data_analysis,busy_call_back,3,8.0,1,2-3
facebook,parent_enrolling,hobby,kids_english,positive_interaction,2,0.0,1,2-3
facebook,student_y1_y2,pass_exam,ielts,not_answering,2,0.0,0,2-3
google_ads,student_y3_y4,study_abroad,ielts,positive_interaction,1,8.0,1,1
other,parent_enrolling,study_abroad,kids_english,busy_call_back,2,7.0,0,2-3
tiktok,working_professional,career_advancement,communication_english,interested_need_time,2,16.0,1,2-3
tiktok,working_professional,company_training,communication_english,positive_interaction,4,7.0,1,4-5
other,student_y3_y4,study_abroad,communication_english,interested_need_time,2,,1,2-3
tiktok,student_y1_y2,hobby,toeic,interested_need_time,1,15.0,0,1
facebook,unemployed,career_advancement,frontend,rejected,1,0.0,0,1
website_organic,working_professional,career_advancement,frontend,not_answering,4,16.0,0,4-5
facebook,working_professional,company_training,toeic,busy_call_back,4,3.0,0,4-5
facebook,student_y3_y4,career_advancement,toeic,rejected,1,3.0,0,1
google_ads,student_y3_y4,study_abroad,toeic,positive_interaction,5,13.0,1,4-5
referral,student_y3_y4,pass_exam,toeic,interested_need_time,4,2.0,0,4-5
facebook,working_professional,hobby,toeic,not_answering,1,1.0,0,1
google_ads,student_y3_y4,pass_exam,toeic,busy_call_back,2,17.0,0,2-3
facebook,student_y1_y2,study_abroad,ielts,wrong_number,7,17.0,0,6+
facebook,student_y3_y4,study_abroad,ielts,positive_interaction,2,3.0,1,2-3
facebook,parent_enrolling,pass_exam,kids_english,not_answering,2,6.0,0,2-3
tiktok,student_y3_y4,hobby,communication_english,not_answering,3,4.0,0,2-3
website_organic,student_y3_y4,study_abroad,communication_english,positive_interaction,2,5.0,1,2-3
facebook,working_professional,career_advancement,toeic,interested_need_time,4,8.0,1,4-5
facebook,unemployed,career_advancement,communication_english,rejected,4,9.0,0,4-5
facebook,working_professional,pass_exam,toeic,busy_call_back,5,16.0,1,4-5
facebook,unemployed,study_abroad,communication_english,busy_call_back,3,1.0,1,2-3
google_ads,student_y1_y2,study_abroad,ielts,not_answering,4,12.0,1,4-5
tiktok,parent_enrolling,pass_exam,kids_english,busy_call_back,2,21.0,0,2-3
google_ads,parent_enrolling,study_abroad,kids_english,busy_call_back,5,8.0,0,4-5
facebook,student_y3_y4,career_advancement,frontend,not_answering,1,2.0,1,1
google_ads,working_professional,career_advancement,ielts,busy_call_back,2,,0,2-3
facebook,student_y1_y2,pass_exam,toeic,not_answering,8,,0,6+
facebook,student_y3_y4,study_abroad,ielts,positive_interaction,7,1.0,1,6+
referral,student_y1_y2,study_abroad,ielts,not_answering,3,14.0,0,2-3
tiktok,student_y1_y2,hobby,toeic,busy_call_back,3,15.0,0,2-3
referral,parent_enrolling,hobby,kids_english,positive_interaction,1,12.0,1,1
referral,student_y3_y4,study_abroad,ielts,not_answering,4,8.0,0,4-5
google_ads,working_professional,career_advancement,toeic,interested_need_time,1,13.0,1,1
referral,student_y3_y4,career_advancement,toeic,positive_interaction,2,21.0,1,2-3
google_ads,student_y3_y4,pass_exam,communication_english,interested_need_time,2,9.0,0,2-3
facebook,student_y3_y4,study_abroad,toeic,busy_call_back,5,36.0,0,4-5
facebook,student_y3_y4,study_abroad,communication_english,positive_interaction,7,4.0,1,6+
facebook,working_professional,career_advancement,data_analysis,rejected,7,19.0,0,6+
facebook,parent_enrolling,pass_exam,kids_english,positive_interaction,4,17.0,1,4-5
facebook,student_y3_y4,hobby,communication_english,busy_call_back,2,16.0,0,2-3
tiktok,parent_enrolling,study_abroad,kids_english,interested_need_time,1,9.0,1,1
tiktok,working_professional,company_training,communication_english,interested_need_time,2,10.0,0,2-3
google_ads,working_professional,career_advancement,communication_english,busy_call_back,2,0.0,1,2-3
facebook,student_y1_y2,pass_exam,toeic,busy_call_back,4,7.0,0,4-5
tiktok,student_y1_y2,career_advancement,toeic,positive_interaction,2,4.0,1,2-3
facebook,unemployed,study_abroad,toeic,busy_call_back,5,8.0,0,4-5
facebook,working_professional,career_advancement,data_analysis,wrong_number,2,0.0,0,2-3
facebook,student_y3_y4,study_abroad,toeic,rejected,2,0.0,0,2-3
facebook,unemployed,career_advancement,communication_english,busy_call_back,4,9.0,0,4-5
facebook,student_y3_y4,pass_exam,frontend,not_answering,3,9.0,0,2-3
website_organic,working_professional,career_advancement,frontend,rejected,2,10.0,1,2-3
tiktok,student_y3_y4,pass_exam,communication_english,not_answering,4,2.0,0,4-5
tiktok,parent_enrolling,pass_exam,kids_english,positive_interaction,3,18.0,1,2-3
facebook,student_y3_y4,pass_exam,toeic,not_answering,1,3.0,0,1
website_organic,student_y1_y2,career_advancement,communication_english,not_answering,3,24.0,0,2-3
tiktok,working_professional,career_advancement,toeic,not_answering,6,6.0,1,6+
facebook,student_y1_y2,pass_exam,communication_english,not_answering,2,4.0,0,2-3
google_ads,parent_enrolling,hobby,ielts,rejected,2,12.0,0,2-3
google_ads,working_professional,hobby,toeic,not_answering,2,6.0,1,2-3
google_ads,,pass_exam,ielts,not_answering,3,9.0,0,2-3
facebook,student_y1_y2,pass_exam,toeic,positive_interaction,7,45.0,0,6+
google_ads,parent_enrolling,pass_exam,kids_english,rejected,2,20.0,0,2-3
facebook,working_professional,company_training,ielts,busy_call_back,5,0.0,1,4-5
facebook,unemployed,career_advancement,communication_english,positive_interaction,5,0.0,0,4-5
facebook,student_y1_y2,pass_exam,communication_english,not_answering,2,13.0,0,2-3
referral,parent_enrolling,pass_exam,communication_english,positive_interaction,4,32.0,1,4-5
facebook,student_y3_y4,study_abroad,communication_english,positive_interaction,8,5.0,1,6+
facebook,working_professional,hobby,toeic,wrong_number,7,1.0,0,6+
facebook,student_y3_y4,career_advancement,toeic,interested_need_time,3,14.0,1,2-3
website_organic,student_y1_y2,career_advancement,ielts,rejected,1,1.0,0,1
google_ads,parent_enrolling,study_abroad,kids_english,busy_call_back,1,2.0,1,1
referral,parent_enrolling,hobby,communication_english,positive_interaction,2,1.0,1,2-3
facebook,student_y3_y4,study_abroad,toeic,positive_interaction,3,5.0,1,2-3
facebook,parent_enrolling,study_abroad,kids_english,not_answering,2,0.0,0,2-3
google_ads,student_y1_y2,study_abroad,ielts,rejected,4,,0,4-5
facebook,student_y1_y2,study_abroad,communication_english,positive_interaction,4,1.0,0,4-5
website_organic,student_y1_y2,pass_exam,toeic,wrong_number,1,12.0,0,1
website_organic,student_y3_y4,career_advancement,communication_english,busy_call_back,6,19.0,1,6+
google_ads,student_y1_y2,hobby,toeic,positive_interaction,1,13.0,0,1
referral,student_y3_y4,career_advancement,toeic,busy_call_back,2,15.0,1,2-3
google_ads,student_y1_y2,pass_exam,communication_english,rejected,5,0.0,0,4-5
facebook,working_professional,career_advancement,data_analysis,not_answering,1,4.0,0,1
google_ads,unemployed,career_advancement,communication_english,interested_need_time,2,10.0,1,2-3
facebook,working_professional,career_advancement,communication_english,not_answering,7,0.0,0,6+
website_organic,student_y1_y2,pass_exam,toeic,positive_interaction,6,0.0,0,6+
facebook,working_professional,career_advancement,data_analysis,busy_call_back,5,0.0,1,4-5
facebook,student_y1_y2,pass_exam,communication_english,wrong_number,1,12.0,0,1
google_ads,working_professional,career_advancement,data_analysis,wrong_number,2,10.0,0,2-3
facebook,working_professional,career_advancement,data_analysis,busy_call_back,2,22.0,0,2-3
facebook,student_y3_y4,hobby,toeic,positive_interaction,1,17.0,1,1
tiktok,student_y1_y2,career_advancement,toeic,positive_interaction,7,0.0,0,6+
facebook,unemployed,career_advancement,frontend,busy_call_back,1,11.0,1,1
google_ads,parent_enrolling,pass_exam,kids_english,busy_call_back,4,,0,4-5
facebook,working_professional,career_advancement,communication_english,not_answering,1,10.0,1,1
facebook,parent_enrolling,study_abroad,kids_english,not_answering,3,6.0,0,2-3
facebook,parent_enrolling,hobby,ielts,interested_need_time,1,3.0,0,1
tiktok,student_y1_y2,pass_exam,toeic,interested_need_time,1,3.0,0,1
referral,working_professional,career_advancement,frontend,busy_call_back,2,13.0,1,2-3
facebook,student_y3_y4,pass_exam,toeic,rejected,6,,0,6+
referral,student_y3_y4,hobby,toeic,not_answering,3,4.0,1,2-3
google_ads,student_y1_y2,pass_exam,ielts,wrong_number,4,9.0,0,4-5
google_ads,parent_enrolling,hobby,kids_english,positive_interaction,2,0.0,1,2-3
tiktok,working_professional,career_advancement,toeic,positive_interaction,4,15.0,0,4-5
tiktok,student_y3_y4,pass_exam,toeic,interested_need_time,4,1.0,0,4-5
website_organic,,pass_exam,communication_english,not_answering,3,4.0,1,2-3
google_ads,student_y3_y4,career_advancement,backend_nodejs,wrong_number,4,8.0,0,4-5
google_ads,working_professional,hobby,communication_english,positive_interaction,5,13.0,0,4-5
facebook,parent_enrolling,pass_exam,kids_english,positive_interaction,7,12.0,0,6+
facebook,student_y3_y4,pass_exam,toeic,not_answering,8,16.0,0,6+
tiktok,student_y3_y4,career_advancement,toeic,interested_need_time,3,9.0,1,2-3
facebook,working_professional,career_advancement,data_analysis,busy_call_back,1,7.0,1,1
facebook,student_y3_y4,hobby,communication_english,interested_need_time,2,18.0,0,2-3
facebook,student_y3_y4,pass_exam,communication_english,positive_interaction,1,25.0,0,1
facebook,student_y1_y2,hobby,toeic,not_answering,2,20.0,0,2-3
google_ads,student_y1_y2,study_abroad,communication_english,not_answering,2,3.0,0,2-3
google_ads,student_y3_y4,career_advancement,toeic,not_answering,4,0.0,1,4-5
google_ads,parent_enrolling,hobby,kids_english,not_answering,3,7.0,0,2-3
facebook,student_y3_y4,pass_exam,toeic,not_answering,3,12.0,0,2-3
google_ads,student_y1_y2,study_abroad,ielts,not_answering,7,15.0,0,6+
facebook,working_professional,company_training,frontend,busy_call_back,1,1.0,1,1
tiktok,parent_enrolling,pass_exam,ielts,positive_interaction,1,0.0,1,1
google_ads,student_y3_y4,hobby,toeic,positive_interaction,4,3.0,1,4-5
google_ads,student_y1_y2,career_advancement,backend_nodejs,busy_call_back,3,4.0,1,2-3
google_ads,working_professional,company_training,data_analysis,not_answering,3,4.0,0,2-3
